0 qid:20001 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-1, Ample, ACS, combine: 1
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, Nopol, combine: 261
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, SimFix, combine: 262
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, TBar, combine: 263
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, jGenProg, combine: 264
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, jKali, combine: 265
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Scott, jMutRepair, combine: 266
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, ACS, combine: 267
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, Nopol, combine: 268
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, SimFix, combine: 269
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, TBar, combine: 270
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, jGenProg, combine: 271
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, jKali, combine: 272
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SimpleMatching, jMutRepair, combine: 273
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, ACS, combine: 274
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, Nopol, combine: 275
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, SimFix, combine: 276
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, TBar, combine: 277
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, jGenProg, combine: 278
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, jKali, combine: 279
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Sokal, jMutRepair, combine: 280
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, ACS, combine: 281
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, Nopol, combine: 282
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, SimFix, combine: 283
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, TBar, combine: 284
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, jGenProg, combine: 285
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, jKali, combine: 286
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, SorensenDice, jMutRepair, combine: 287
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, ACS, combine: 288
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, Nopol, combine: 289
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, SimFix, combine: 290
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, TBar, combine: 291
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, jGenProg, combine: 292
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, jKali, combine: 293
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarantula, jMutRepair, combine: 294
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, ACS, combine: 295
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, Nopol, combine: 296
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, SimFix, combine: 297
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, TBar, combine: 298
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, jGenProg, combine: 299
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, jKali, combine: 300
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Tarwid, jMutRepair, combine: 301
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, ACS, combine: 302
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, Nopol, combine: 303
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, SimFix, combine: 304
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, TBar, combine: 305
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, jGenProg, combine: 306
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, jKali, combine: 307
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Wong1, jMutRepair, combine: 308
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, ACS, combine: 309
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, Nopol, combine: 310
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, SimFix, combine: 311
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, TBar, combine: 312
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, jGenProg, combine: 313
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, jKali, combine: 314
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong2, jMutRepair, combine: 315
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, ACS, combine: 316
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, Nopol, combine: 317
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, SimFix, combine: 318
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, TBar, combine: 319
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, jGenProg, combine: 320
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, jKali, combine: 321
1 qid:20023 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-23, Wong3, jMutRepair, combine: 322
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, ACS, combine: 323
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, Nopol, combine: 324
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, SimFix, combine: 325
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, TBar, combine: 326
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, jGenProg, combine: 327
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, jKali, combine: 328
0 qid:20023 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-23, Zoltar, jMutRepair, combine: 329
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, ACS, combine: 1
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, Nopol, combine: 2
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, SimFix, combine: 3
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, TBar, combine: 4
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, jGenProg, combine: 5
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, jKali, combine: 6
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ample, jMutRepair, combine: 7
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, ACS, combine: 8
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, Nopol, combine: 9
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, SimFix, combine: 10
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, TBar, combine: 11
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, jGenProg, combine: 12
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, jKali, combine: 13
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Anderberg, jMutRepair, combine: 14
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, ACS, combine: 15
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, Nopol, combine: 16
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, SimFix, combine: 17
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, TBar, combine: 18
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, jGenProg, combine: 19
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, jKali, combine: 20
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, ArithmeticMean, jMutRepair, combine: 21
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, ACS, combine: 22
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, Nopol, combine: 23
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, SimFix, combine: 24
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, TBar, combine: 25
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, jGenProg, combine: 26
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, jKali, combine: 27
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BaroniUrbaniBuser, jMutRepair, combine: 28
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, ACS, combine: 29
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, Nopol, combine: 30
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, SimFix, combine: 31
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, TBar, combine: 32
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, jGenProg, combine: 33
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, jKali, combine: 34
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, BraunBanqust, jMutRepair, combine: 35
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, ACS, combine: 36
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, Nopol, combine: 37
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, SimFix, combine: 38
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, TBar, combine: 39
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, jGenProg, combine: 40
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, jKali, combine: 41
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Cohen, jMutRepair, combine: 42
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, ACS, combine: 43
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, Nopol, combine: 44
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, SimFix, combine: 45
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, TBar, combine: 46
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, jGenProg, combine: 47
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, jKali, combine: 48
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dennis, jMutRepair, combine: 49
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, ACS, combine: 50
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, Nopol, combine: 51
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, SimFix, combine: 52
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, TBar, combine: 53
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, jGenProg, combine: 54
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, jKali, combine: 55
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Dice, jMutRepair, combine: 56
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, ACS, combine: 57
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, Nopol, combine: 58
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, SimFix, combine: 59
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, TBar, combine: 60
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, jGenProg, combine: 61
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, jKali, combine: 62
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Dstar, jMutRepair, combine: 63
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, ACS, combine: 64
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, Nopol, combine: 65
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, SimFix, combine: 66
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, TBar, combine: 67
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, jGenProg, combine: 68
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, jKali, combine: 69
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Euclid, jMutRepair, combine: 70
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, ACS, combine: 71
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, Nopol, combine: 72
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, SimFix, combine: 73
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, TBar, combine: 74
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, jGenProg, combine: 75
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, jKali, combine: 76
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Fleiss, jMutRepair, combine: 77
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, ACS, combine: 78
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, Nopol, combine: 79
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, SimFix, combine: 80
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, TBar, combine: 81
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, jGenProg, combine: 82
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, jKali, combine: 83
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Fossum, jMutRepair, combine: 84
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, ACS, combine: 85
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, Nopol, combine: 86
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, SimFix, combine: 87
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, TBar, combine: 88
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, jGenProg, combine: 89
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, jKali, combine: 90
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Goodman, jMutRepair, combine: 91
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, ACS, combine: 92
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, Nopol, combine: 93
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, SimFix, combine: 94
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, TBar, combine: 95
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, jGenProg, combine: 96
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, jKali, combine: 97
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Gower, jMutRepair, combine: 98
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, ACS, combine: 99
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, Nopol, combine: 100
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, SimFix, combine: 101
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, TBar, combine: 102
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, jGenProg, combine: 103
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, jKali, combine: 104
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, GP13, jMutRepair, combine: 105
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, ACS, combine: 106
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, Nopol, combine: 107
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, SimFix, combine: 108
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, TBar, combine: 109
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, jGenProg, combine: 110
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, jKali, combine: 111
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamann, jMutRepair, combine: 112
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, ACS, combine: 113
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, Nopol, combine: 114
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, SimFix, combine: 115
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, TBar, combine: 116
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, jGenProg, combine: 117
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, jKali, combine: 118
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Hamming, jMutRepair, combine: 119
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, ACS, combine: 120
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, Nopol, combine: 121
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, SimFix, combine: 122
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, TBar, combine: 123
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, jGenProg, combine: 124
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, jKali, combine: 125
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, HarmonicMean, jMutRepair, combine: 126
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, ACS, combine: 127
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, Nopol, combine: 128
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, SimFix, combine: 129
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, TBar, combine: 130
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, jGenProg, combine: 131
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, jKali, combine: 132
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Jaccard, jMutRepair, combine: 133
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, ACS, combine: 134
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, Nopol, combine: 135
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, SimFix, combine: 136
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, TBar, combine: 137
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, jGenProg, combine: 138
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, jKali, combine: 139
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Kulczynski1, jMutRepair, combine: 140
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, ACS, combine: 141
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, Nopol, combine: 142
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, SimFix, combine: 143
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, TBar, combine: 144
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, jGenProg, combine: 145
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, jKali, combine: 146
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Kulczynskil2, jMutRepair, combine: 147
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, ACS, combine: 148
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, Nopol, combine: 149
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, SimFix, combine: 150
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, TBar, combine: 151
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, jGenProg, combine: 152
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, jKali, combine: 153
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, M1, jMutRepair, combine: 154
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, ACS, combine: 155
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, Nopol, combine: 156
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, SimFix, combine: 157
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, TBar, combine: 158
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, jGenProg, combine: 159
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, jKali, combine: 160
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, M2, jMutRepair, combine: 161
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, ACS, combine: 162
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, Nopol, combine: 163
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, SimFix, combine: 164
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, TBar, combine: 165
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, jGenProg, combine: 166
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, jKali, combine: 167
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Michael, jMutRepair, combine: 168
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, ACS, combine: 169
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, Nopol, combine: 170
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, SimFix, combine: 171
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, TBar, combine: 172
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, jGenProg, combine: 173
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, jKali, combine: 174
0 qid:20024 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-24, Mountford, jMutRepair, combine: 175
1 qid:20024 1:1 2:1.0 3:1.0 4:1.0 5:0 #closure-24, Ochiai, ACS, combine: 176
