0 qid:30001 1:0 2:0 3:0 4:0 5:0.0 #math-1, DStar, ACS, combine: 1
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Jaccard, Nopol, combine: 6
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Jaccard, SimFix, combine: 7
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Jaccard, TBar, combine: 8
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Ochiai, ACS, combine: 9
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Ochiai, Nopol, combine: 10
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Ochiai, SimFix, combine: 11
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Ochiai, TBar, combine: 12
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Tarantula, ACS, combine: 13
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Tarantula, Nopol, combine: 14
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Tarantula, SimFix, combine: 15
0 qid:30086 1:0 2:0 3:0 4:0 5:0.0 #math-86, Tarantula, TBar, combine: 16
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, DStar, ACS, combine: 1
0 qid:30087 1:0 2:0 3:0 4:0 5:0.5 #math-87, DStar, Nopol, combine: 2
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, DStar, SimFix, combine: 3
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, DStar, TBar, combine: 4
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Jaccard, ACS, combine: 5
0 qid:30087 1:0 2:0 3:0 4:0 5:0.5 #math-87, Jaccard, Nopol, combine: 6
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Jaccard, SimFix, combine: 7
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Jaccard, TBar, combine: 8
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Ochiai, ACS, combine: 9
0 qid:30087 1:0 2:0 3:0 4:0 5:0.5 #math-87, Ochiai, Nopol, combine: 10
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Ochiai, SimFix, combine: 11
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Ochiai, TBar, combine: 12
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Tarantula, ACS, combine: 13
0 qid:30087 1:0 2:0 3:0 4:0 5:0.5 #math-87, Tarantula, Nopol, combine: 14
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Tarantula, SimFix, combine: 15
0 qid:30087 1:0 2:0 3:0 4:0 5:0.0 #math-87, Tarantula, TBar, combine: 16
0 qid:30088 1:1 2:1 3:1 4:1 5:0.0 #math-88, DStar, ACS, combine: 1
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, DStar, Nopol, combine: 2
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, DStar, SimFix, combine: 3
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, DStar, TBar, combine: 4
0 qid:30088 1:1 2:1 3:1 4:1 5:0.0 #math-88, Jaccard, ACS, combine: 5
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Jaccard, Nopol, combine: 6
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Jaccard, SimFix, combine: 7
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Jaccard, TBar, combine: 8
0 qid:30088 1:1 2:1 3:1 4:1 5:0.0 #math-88, Ochiai, ACS, combine: 9
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Ochiai, Nopol, combine: 10
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Ochiai, SimFix, combine: 11
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Ochiai, TBar, combine: 12
0 qid:30088 1:1 2:1 3:1 4:1 5:0.0 #math-88, Tarantula, ACS, combine: 13
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Tarantula, Nopol, combine: 14
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Tarantula, SimFix, combine: 15
0 qid:30088 1:1 2:1 3:1 4:1 5:0.5 #math-88, Tarantula, TBar, combine: 16
0 qid:30089 1:1 2:1 3:1 4:1 5:0.5 #math-89, DStar, ACS, combine: 1
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, DStar, Nopol, combine: 2
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, DStar, SimFix, combine: 3
1 qid:30089 1:1 2:1 3:1 4:1 5:1.0 #math-89, DStar, TBar, combine: 4
0 qid:30089 1:1 2:1 3:1 4:1 5:0.5 #math-89, Jaccard, ACS, combine: 5
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Jaccard, Nopol, combine: 6
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Jaccard, SimFix, combine: 7
1 qid:30089 1:1 2:1 3:1 4:1 5:1.0 #math-89, Jaccard, TBar, combine: 8
0 qid:30089 1:1 2:1 3:1 4:1 5:0.5 #math-89, Ochiai, ACS, combine: 9
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Ochiai, Nopol, combine: 10
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Ochiai, SimFix, combine: 11
1 qid:30089 1:1 2:1 3:1 4:1 5:1.0 #math-89, Ochiai, TBar, combine: 12
0 qid:30089 1:1 2:1 3:1 4:1 5:0.5 #math-89, Tarantula, ACS, combine: 13
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Tarantula, Nopol, combine: 14
0 qid:30089 1:1 2:1 3:1 4:1 5:0.0 #math-89, Tarantula, SimFix, combine: 15
1 qid:30089 1:1 2:1 3:1 4:1 5:1.0 #math-89, Tarantula, TBar, combine: 16
0 qid:30090 1:0 2:1 3:1 4:1 5:0.5 #math-90, DStar, ACS, combine: 1
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, DStar, Nopol, combine: 2
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, DStar, SimFix, combine: 3
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, DStar, TBar, combine: 4
0 qid:30090 1:0 2:1 3:1 4:1 5:0.5 #math-90, Jaccard, ACS, combine: 5
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Jaccard, Nopol, combine: 6
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Jaccard, SimFix, combine: 7
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Jaccard, TBar, combine: 8
0 qid:30090 1:0 2:1 3:1 4:1 5:0.5 #math-90, Ochiai, ACS, combine: 9
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Ochiai, Nopol, combine: 10
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Ochiai, SimFix, combine: 11
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Ochiai, TBar, combine: 12
0 qid:30090 1:0 2:1 3:1 4:1 5:0.5 #math-90, Tarantula, ACS, combine: 13
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Tarantula, Nopol, combine: 14
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Tarantula, SimFix, combine: 15
0 qid:30090 1:0 2:1 3:1 4:1 5:0.0 #math-90, Tarantula, TBar, combine: 16
0 qid:30091 1:0 2:0 3:0 4:0 5:0.0 #math-91, DStar, ACS, combine: 1
0 qid:30091 1:0 2:0 3:0 4:0 5:0.0 #math-91, DStar, Nopol, combine: 2
0 qid:30091 1:0 2:0 3:0 4:0 5:0.0 #math-91, DStar, SimFix, combine: 3
0 qid:30091 1:0 2:0 3:0 4:0 5:0.0 #math-91, DStar, TBar, combine: 4
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Jaccard, ACS, combine: 5
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Jaccard, Nopol, combine: 6
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Jaccard, SimFix, combine: 7
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Jaccard, TBar, combine: 8
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Ochiai, ACS, combine: 9
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Ochiai, Nopol, combine: 10
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Ochiai, SimFix, combine: 11
0 qid:30091 1:1 2:1 3:1 4:1 5:0.0 #math-91, Ochiai, TBar, combine: 12
0 qid:30091 1:1 2:0 3:1 4:1 5:0.0 #math-91, Tarantula, ACS, combine: 13
0 qid:30091 1:1 2:0 3:1 4:1 5:0.0 #math-91, Tarantula, Nopol, combine: 14
0 qid:30091 1:1 2:0 3:1 4:1 5:0.0 #math-91, Tarantula, SimFix, combine: 15
0 qid:30091 1:1 2:0 3:1 4:1 5:0.0 #math-91, Tarantula, TBar, combine: 16
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, DStar, ACS, combine: 1
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, DStar, Nopol, combine: 2
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, DStar, SimFix, combine: 3
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, DStar, TBar, combine: 4
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Jaccard, ACS, combine: 5
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Jaccard, Nopol, combine: 6
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Jaccard, SimFix, combine: 7
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Jaccard, TBar, combine: 8
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Ochiai, ACS, combine: 9
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Ochiai, Nopol, combine: 10
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Ochiai, SimFix, combine: 11
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Ochiai, TBar, combine: 12
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Tarantula, ACS, combine: 13
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Tarantula, Nopol, combine: 14
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Tarantula, SimFix, combine: 15
0 qid:30092 1:0 2:1 3:1 4:1 5:0.0 #math-92, Tarantula, TBar, combine: 16
0 qid:30093 1:1 2:1 3:1 4:1 5:0.5 #math-93, DStar, ACS, combine: 1
0 qid:30093 1:1 2:1 3:1 4:1 5:0.0 #math-93, DStar, Nopol, combine: 2
0 qid:30093 1:1 2:1 3:1 4:1 5:0.0 #math-93, DStar, SimFix, combine: 3
0 qid:30093 1:1 2:1 3:1 4:1 5:0.0 #math-93, DStar, TBar, combine: 4
0 qid:30093 1:0 2:1 3:1 4:1 5:0.5 #math-93, Jaccard, ACS, combine: 5
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Jaccard, Nopol, combine: 6
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Jaccard, SimFix, combine: 7
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Jaccard, TBar, combine: 8
0 qid:30093 1:0 2:1 3:1 4:1 5:0.5 #math-93, Ochiai, ACS, combine: 9
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Ochiai, Nopol, combine: 10
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Ochiai, SimFix, combine: 11
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Ochiai, TBar, combine: 12
0 qid:30093 1:0 2:1 3:1 4:1 5:0.5 #math-93, Tarantula, ACS, combine: 13
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Tarantula, Nopol, combine: 14
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Tarantula, SimFix, combine: 15
0 qid:30093 1:0 2:1 3:1 4:1 5:0.0 #math-93, Tarantula, TBar, combine: 16
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, DStar, ACS, combine: 1
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, DStar, Nopol, combine: 2
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, DStar, SimFix, combine: 3
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, DStar, TBar, combine: 4
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Jaccard, ACS, combine: 5
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Jaccard, Nopol, combine: 6
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Jaccard, SimFix, combine: 7
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Jaccard, TBar, combine: 8
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Ochiai, ACS, combine: 9
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Ochiai, Nopol, combine: 10
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Ochiai, SimFix, combine: 11
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Ochiai, TBar, combine: 12
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Tarantula, ACS, combine: 13
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Tarantula, Nopol, combine: 14
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Tarantula, SimFix, combine: 15
0 qid:30094 1:0 2:0 3:0 4:1 5:0.0 #math-94, Tarantula, TBar, combine: 16
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, DStar, ACS, combine: 1
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, DStar, Nopol, combine: 2
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, DStar, SimFix, combine: 3
0 qid:30095 1:0 2:0 3:0 4:1 5:0.5 #math-95, DStar, TBar, combine: 4
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Jaccard, ACS, combine: 5
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Jaccard, Nopol, combine: 6
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Jaccard, SimFix, combine: 7
0 qid:30095 1:0 2:0 3:0 4:1 5:0.5 #math-95, Jaccard, TBar, combine: 8
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Ochiai, ACS, combine: 9
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Ochiai, Nopol, combine: 10
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Ochiai, SimFix, combine: 11
0 qid:30095 1:0 2:0 3:0 4:1 5:0.5 #math-95, Ochiai, TBar, combine: 12
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Tarantula, ACS, combine: 13
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Tarantula, Nopol, combine: 14
0 qid:30095 1:0 2:0 3:0 4:1 5:0.0 #math-95, Tarantula, SimFix, combine: 15
0 qid:30095 1:0 2:0 3:0 4:1 5:0.5 #math-95, Tarantula, TBar, combine: 16
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, DStar, ACS, combine: 1
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, DStar, Nopol, combine: 2
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, DStar, SimFix, combine: 3
0 qid:30096 1:0 2:0 3:1 4:1 5:0.5 #math-96, DStar, TBar, combine: 4
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Jaccard, ACS, combine: 5
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Jaccard, Nopol, combine: 6
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Jaccard, SimFix, combine: 7
0 qid:30096 1:0 2:0 3:1 4:1 5:0.5 #math-96, Jaccard, TBar, combine: 8
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Ochiai, ACS, combine: 9
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Ochiai, Nopol, combine: 10
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Ochiai, SimFix, combine: 11
0 qid:30096 1:0 2:0 3:1 4:1 5:0.5 #math-96, Ochiai, TBar, combine: 12
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Tarantula, ACS, combine: 13
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Tarantula, Nopol, combine: 14
0 qid:30096 1:0 2:0 3:1 4:1 5:0.0 #math-96, Tarantula, SimFix, combine: 15
0 qid:30096 1:0 2:0 3:1 4:1 5:0.5 #math-96, Tarantula, TBar, combine: 16
0 qid:30097 1:1 2:1 3:1 4:1 5:0.5 #math-97, DStar, ACS, combine: 1
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, DStar, Nopol, combine: 2
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, DStar, SimFix, combine: 3
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, DStar, TBar, combine: 4
0 qid:30097 1:1 2:1 3:1 4:1 5:0.5 #math-97, Jaccard, ACS, combine: 5
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Jaccard, Nopol, combine: 6
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Jaccard, SimFix, combine: 7
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Jaccard, TBar, combine: 8
0 qid:30097 1:1 2:1 3:1 4:1 5:0.5 #math-97, Ochiai, ACS, combine: 9
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Ochiai, Nopol, combine: 10
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Ochiai, SimFix, combine: 11
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Ochiai, TBar, combine: 12
0 qid:30097 1:1 2:1 3:1 4:1 5:0.5 #math-97, Tarantula, ACS, combine: 13
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Tarantula, Nopol, combine: 14
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Tarantula, SimFix, combine: 15
0 qid:30097 1:1 2:1 3:1 4:1 5:0.0 #math-97, Tarantula, TBar, combine: 16
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, DStar, ACS, combine: 1
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, DStar, Nopol, combine: 2
0 qid:30098 1:0 2:0 3:1 4:1 5:0.5 #math-98, DStar, SimFix, combine: 3
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, DStar, TBar, combine: 4
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Jaccard, ACS, combine: 5
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Jaccard, Nopol, combine: 6
0 qid:30098 1:0 2:0 3:1 4:1 5:0.5 #math-98, Jaccard, SimFix, combine: 7
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Jaccard, TBar, combine: 8
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Ochiai, ACS, combine: 9
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Ochiai, Nopol, combine: 10
0 qid:30098 1:0 2:0 3:1 4:1 5:0.5 #math-98, Ochiai, SimFix, combine: 11
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Ochiai, TBar, combine: 12
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Tarantula, ACS, combine: 13
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Tarantula, Nopol, combine: 14
0 qid:30098 1:0 2:0 3:1 4:1 5:0.5 #math-98, Tarantula, SimFix, combine: 15
0 qid:30098 1:0 2:0 3:1 4:1 5:0.0 #math-98, Tarantula, TBar, combine: 16
1 qid:30099 1:0 2:1 3:1 4:1 5:1.0 #math-99, DStar, ACS, combine: 1
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, DStar, Nopol, combine: 2
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, DStar, SimFix, combine: 3
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, DStar, TBar, combine: 4
1 qid:30099 1:0 2:1 3:1 4:1 5:1.0 #math-99, Jaccard, ACS, combine: 5
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Jaccard, Nopol, combine: 6
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Jaccard, SimFix, combine: 7
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Jaccard, TBar, combine: 8
1 qid:30099 1:0 2:1 3:1 4:1 5:1.0 #math-99, Ochiai, ACS, combine: 9
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Ochiai, Nopol, combine: 10
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Ochiai, SimFix, combine: 11
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Ochiai, TBar, combine: 12
1 qid:30099 1:0 2:1 3:1 4:1 5:1.0 #math-99, Tarantula, ACS, combine: 13
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Tarantula, Nopol, combine: 14
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Tarantula, SimFix, combine: 15
0 qid:30099 1:0 2:1 3:1 4:1 5:0.0 #math-99, Tarantula, TBar, combine: 16
0 qid:30100 1:0 2:0 3:1 4:1 5:0.0 #math-100, DStar, ACS, combine: 1
0 qid:30100 1:0 2:0 3:1 4:1 5:0.0 #math-100, DStar, Nopol, combine: 2
0 qid:30100 1:0 2:0 3:1 4:1 5:0.0 #math-100, DStar, SimFix, combine: 3
0 qid:30100 1:0 2:0 3:1 4:1 5:0.0 #math-100, DStar, TBar, combine: 4
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Jaccard, ACS, combine: 5
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Jaccard, Nopol, combine: 6
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Jaccard, SimFix, combine: 7
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Jaccard, TBar, combine: 8
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Ochiai, ACS, combine: 9
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Ochiai, Nopol, combine: 10
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Ochiai, SimFix, combine: 11
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Ochiai, TBar, combine: 12
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Tarantula, ACS, combine: 13
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Tarantula, Nopol, combine: 14
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Tarantula, SimFix, combine: 15
0 qid:30100 1:0 2:0 3:0 4:1 5:0.0 #math-100, Tarantula, TBar, combine: 16
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, DStar, ACS, combine: 1
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, DStar, Nopol, combine: 2
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, DStar, SimFix, combine: 3
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, DStar, TBar, combine: 4
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Jaccard, ACS, combine: 5
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Jaccard, Nopol, combine: 6
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Jaccard, SimFix, combine: 7
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Jaccard, TBar, combine: 8
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Ochiai, ACS, combine: 9
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Ochiai, Nopol, combine: 10
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Ochiai, SimFix, combine: 11
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Ochiai, TBar, combine: 12
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Tarantula, ACS, combine: 13
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Tarantula, Nopol, combine: 14
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Tarantula, SimFix, combine: 15
0 qid:30101 1:0 2:0 3:0 4:0 5:0.0 #math-101, Tarantula, TBar, combine: 16
0 qid:30102 1:0 2:0 3:0 4:0 5:0.0 #math-102, DStar, ACS, combine: 1
0 qid:30102 1:0 2:0 3:0 4:0 5:0.0 #math-102, DStar, Nopol, combine: 2
0 qid:30102 1:0 2:0 3:0 4:0 5:0.0 #math-102, DStar, SimFix, combine: 3
0 qid:30102 1:0 2:0 3:0 4:0 5:0.0 #math-102, DStar, TBar, combine: 4
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Jaccard, ACS, combine: 5
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Jaccard, Nopol, combine: 6
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Jaccard, SimFix, combine: 7
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Jaccard, TBar, combine: 8
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Ochiai, ACS, combine: 9
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Ochiai, Nopol, combine: 10
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Ochiai, SimFix, combine: 11
0 qid:30102 1:0 2:1 3:1 4:1 5:0.0 #math-102, Ochiai, TBar, combine: 12
0 qid:30102 1:0 2:0 3:1 4:1 5:0.0 #math-102, Tarantula, ACS, combine: 13
0 qid:30102 1:0 2:0 3:1 4:1 5:0.0 #math-102, Tarantula, Nopol, combine: 14
0 qid:30102 1:0 2:0 3:1 4:1 5:0.0 #math-102, Tarantula, SimFix, combine: 15
0 qid:30102 1:0 2:0 3:1 4:1 5:0.0 #math-102, Tarantula, TBar, combine: 16
0 qid:30103 1:0 2:1 3:1 4:1 5:0.0 #math-103, DStar, ACS, combine: 1
0 qid:30103 1:0 2:1 3:1 4:1 5:0.0 #math-103, DStar, Nopol, combine: 2
0 qid:30103 1:0 2:1 3:1 4:1 5:0.0 #math-103, DStar, SimFix, combine: 3
0 qid:30103 1:0 2:1 3:1 4:1 5:0.0 #math-103, DStar, TBar, combine: 4
0 qid:30103 1:0 2:0 3:0 4:0 5:0.0 #math-103, Jaccard, ACS, combine: 5
0 qid:30103 1:0 2:0 3:0 4:0 5:0.0 #math-103, Jaccard, Nopol, combine: 6
