10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.46212 indri
10009 Q0 chart-9, Kulczynskil2, SimFix, combine: 143 220 0.46009 indri
10009 Q0 chart-9, Kulczynskil2, TBar, combine: 144 221 0.46009 indri
10009 Q0 chart-9, Kulczynskil2, jGenProg, combine: 145 222 0.46009 indri
10009 Q0 chart-9, Kulczynskil2, jKali, combine: 146 223 0.46009 indri
10009 Q0 chart-9, Kulczynskil2, jMutRepair, combine: 147 224 0.46009 indri
10009 Q0 chart-9, M2, ACS, combine: 155 225 0.46009 indri
10009 Q0 chart-9, M2, Nopol, combine: 156 226 0.46009 indri
10009 Q0 chart-9, M2, SimFix, combine: 157 227 0.46009 indri
10009 Q0 chart-9, M2, TBar, combine: 158 228 0.46009 indri
10009 Q0 chart-9, M2, jGenProg, combine: 159 229 0.46009 indri
10009 Q0 chart-9, M2, jKali, combine: 160 230 0.46009 indri
10009 Q0 chart-9, M2, jMutRepair, combine: 161 231 0.46009 indri
10009 Q0 chart-9, Mountford, ACS, combine: 169 232 0.46009 indri
10009 Q0 chart-9, Mountford, Nopol, combine: 170 233 0.46009 indri
10009 Q0 chart-9, Mountford, SimFix, combine: 171 234 0.46009 indri
10009 Q0 chart-9, Mountford, TBar, combine: 172 235 0.46009 indri
10009 Q0 chart-9, Mountford, jGenProg, combine: 173 236 0.46009 indri
10009 Q0 chart-9, Mountford, jKali, combine: 174 237 0.46009 indri
10009 Q0 chart-9, Mountford, jMutRepair, combine: 175 238 0.46009 indri
10009 Q0 chart-9, Ochiai, ACS, combine: 176 239 0.46009 indri
10009 Q0 chart-9, Ochiai, Nopol, combine: 177 240 0.46009 indri
10009 Q0 chart-9, Ochiai, SimFix, combine: 178 241 0.46009 indri
10009 Q0 chart-9, Ochiai, TBar, combine: 179 242 0.46009 indri
10009 Q0 chart-9, Ochiai, jGenProg, combine: 180 243 0.46009 indri
10009 Q0 chart-9, Ochiai, jKali, combine: 181 244 0.46009 indri
10009 Q0 chart-9, Ochiai, jMutRepair, combine: 182 245 0.46009 indri
10009 Q0 chart-9, OptimalP, ACS, combine: 197 246 0.46009 indri
10009 Q0 chart-9, OptimalP, Nopol, combine: 198 247 0.46009 indri
10009 Q0 chart-9, OptimalP, SimFix, combine: 199 248 0.46009 indri
10009 Q0 chart-9, OptimalP, TBar, combine: 200 249 0.46009 indri
10009 Q0 chart-9, OptimalP, jGenProg, combine: 201 250 0.46009 indri
10009 Q0 chart-9, OptimalP, jKali, combine: 202 251 0.46009 indri
10009 Q0 chart-9, OptimalP, jMutRepair, combine: 203 252 0.46009 indri
10009 Q0 chart-9, Overlap, ACS, combine: 204 253 0.46009 indri
10009 Q0 chart-9, Overlap, Nopol, combine: 205 254 0.46009 indri
10009 Q0 chart-9, Overlap, SimFix, combine: 206 255 0.46009 indri
10009 Q0 chart-9, Overlap, TBar, combine: 207 256 0.46009 indri
10009 Q0 chart-9, Overlap, jGenProg, combine: 208 257 0.46009 indri
10009 Q0 chart-9, Overlap, jKali, combine: 209 258 0.46009 indri
10009 Q0 chart-9, Overlap, jMutRepair, combine: 210 259 0.46009 indri
10009 Q0 chart-9, Phi, ACS, combine: 211 260 0.46009 indri
10009 Q0 chart-9, Phi, Nopol, combine: 212 261 0.46009 indri
10009 Q0 chart-9, Phi, SimFix, combine: 213 262 0.46009 indri
10009 Q0 chart-9, Phi, TBar, combine: 214 263 0.46009 indri
10009 Q0 chart-9, Phi, jGenProg, combine: 215 264 0.46009 indri
10009 Q0 chart-9, Phi, jKali, combine: 216 265 0.46009 indri
10009 Q0 chart-9, Phi, jMutRepair, combine: 217 266 0.46009 indri
10009 Q0 chart-9, Rogot1, ACS, combine: 232 267 0.46009 indri
10009 Q0 chart-9, Rogot1, Nopol, combine: 233 268 0.46009 indri
10009 Q0 chart-9, Rogot1, SimFix, combine: 234 269 0.46009 indri
10009 Q0 chart-9, Rogot1, TBar, combine: 235 270 0.46009 indri
10009 Q0 chart-9, Rogot1, jGenProg, combine: 236 271 0.46009 indri
10009 Q0 chart-9, Rogot1, jKali, combine: 237 272 0.46009 indri
10009 Q0 chart-9, Rogot1, jMutRepair, combine: 238 273 0.46009 indri
10009 Q0 chart-9, Rogot2, ACS, combine: 239 274 0.46009 indri
10009 Q0 chart-9, Rogot2, Nopol, combine: 240 275 0.46009 indri
10009 Q0 chart-9, Rogot2, SimFix, combine: 241 276 0.46009 indri
10009 Q0 chart-9, Rogot2, TBar, combine: 242 277 0.46009 indri
10009 Q0 chart-9, Rogot2, jGenProg, combine: 243 278 0.46009 indri
10009 Q0 chart-9, Rogot2, jKali, combine: 244 279 0.46009 indri
10009 Q0 chart-9, Rogot2, jMutRepair, combine: 245 280 0.46009 indri
10009 Q0 chart-9, RussellRao, ACS, combine: 246 281 0.46009 indri
10009 Q0 chart-9, RussellRao, Nopol, combine: 247 282 0.46009 indri
10009 Q0 chart-9, RussellRao, SimFix, combine: 248 283 0.46009 indri
10009 Q0 chart-9, RussellRao, TBar, combine: 249 284 0.46009 indri
10009 Q0 chart-9, RussellRao, jGenProg, combine: 250 285 0.46009 indri
10009 Q0 chart-9, RussellRao, jKali, combine: 251 286 0.46009 indri
10009 Q0 chart-9, RussellRao, jMutRepair, combine: 252 287 0.46009 indri
10009 Q0 chart-9, SBI, ACS, combine: 253 288 0.46009 indri
10009 Q0 chart-9, SBI, Nopol, combine: 254 289 0.46009 indri
10009 Q0 chart-9, SBI, SimFix, combine: 255 290 0.46009 indri
10009 Q0 chart-9, SBI, TBar, combine: 256 291 0.46009 indri
10009 Q0 chart-9, SBI, jGenProg, combine: 257 292 0.46009 indri
10009 Q0 chart-9, SBI, jKali, combine: 258 293 0.46009 indri
10009 Q0 chart-9, SBI, jMutRepair, combine: 259 294 0.46009 indri
10009 Q0 chart-9, Scott, ACS, combine: 260 295 0.46009 indri
10009 Q0 chart-9, Scott, Nopol, combine: 261 296 0.46009 indri
10009 Q0 chart-9, Scott, SimFix, combine: 262 297 0.46009 indri
10009 Q0 chart-9, Scott, TBar, combine: 263 298 0.46009 indri
10009 Q0 chart-9, Scott, jGenProg, combine: 264 299 0.46009 indri
10009 Q0 chart-9, Scott, jKali, combine: 265 300 0.46009 indri
10009 Q0 chart-9, Scott, jMutRepair, combine: 266 301 0.46009 indri
10009 Q0 chart-9, SorensenDice, ACS, combine: 281 302 0.46009 indri
10009 Q0 chart-9, SorensenDice, Nopol, combine: 282 303 0.46009 indri
10009 Q0 chart-9, SorensenDice, SimFix, combine: 283 304 0.46009 indri
10009 Q0 chart-9, SorensenDice, TBar, combine: 284 305 0.46009 indri
10009 Q0 chart-9, SorensenDice, jGenProg, combine: 285 306 0.46009 indri
10009 Q0 chart-9, SorensenDice, jKali, combine: 286 307 0.46009 indri
10009 Q0 chart-9, SorensenDice, jMutRepair, combine: 287 308 0.46009 indri
10009 Q0 chart-9, Tarantula, ACS, combine: 288 309 0.46009 indri
10009 Q0 chart-9, Tarantula, Nopol, combine: 289 310 0.46009 indri
10009 Q0 chart-9, Tarantula, SimFix, combine: 290 311 0.46009 indri
10009 Q0 chart-9, Tarantula, TBar, combine: 291 312 0.46009 indri
10009 Q0 chart-9, Tarantula, jGenProg, combine: 292 313 0.46009 indri
10009 Q0 chart-9, Tarantula, jKali, combine: 293 314 0.46009 indri
10009 Q0 chart-9, Tarantula, jMutRepair, combine: 294 315 0.46009 indri
10009 Q0 chart-9, Tarwid, ACS, combine: 295 316 0.46009 indri
10009 Q0 chart-9, Tarwid, Nopol, combine: 296 317 0.46009 indri
10009 Q0 chart-9, Tarwid, SimFix, combine: 297 318 0.46009 indri
10009 Q0 chart-9, Tarwid, TBar, combine: 298 319 0.46009 indri
10009 Q0 chart-9, Tarwid, jGenProg, combine: 299 320 0.46009 indri
10009 Q0 chart-9, Tarwid, jKali, combine: 300 321 0.46009 indri
10009 Q0 chart-9, Tarwid, jMutRepair, combine: 301 322 0.46009 indri
10009 Q0 chart-9, Wong1, ACS, combine: 302 323 0.46009 indri
10009 Q0 chart-9, Wong1, Nopol, combine: 303 324 0.46009 indri
10009 Q0 chart-9, Wong1, SimFix, combine: 304 325 0.46009 indri
10009 Q0 chart-9, Wong1, TBar, combine: 305 326 0.46009 indri
10009 Q0 chart-9, Wong1, jGenProg, combine: 306 327 0.46009 indri
10009 Q0 chart-9, Wong1, jKali, combine: 307 328 0.46009 indri
10009 Q0 chart-9, Wong1, jMutRepair, combine: 308 329 0.46009 indri
10010 Q0 chart-10, Ample, ACS, combine: 1 1 0.46009 indri
10010 Q0 chart-10, Ample, Nopol, combine: 2 2 0.46009 indri
10010 Q0 chart-10, Ample, SimFix, combine: 3 3 0.46009 indri
10010 Q0 chart-10, Ample, TBar, combine: 4 4 0.46009 indri
10010 Q0 chart-10, Ample, jGenProg, combine: 5 5 0.46009 indri
10010 Q0 chart-10, Ample, jKali, combine: 6 6 0.46009 indri
10010 Q0 chart-10, Ample, jMutRepair, combine: 7 7 0.46009 indri
10010 Q0 chart-10, Anderberg, ACS, combine: 8 8 0.46009 indri
10010 Q0 chart-10, Anderberg, Nopol, combine: 9 9 0.46009 indri
10010 Q0 chart-10, Anderberg, SimFix, combine: 10 10 0.46009 indri
10010 Q0 chart-10, Anderberg, TBar, combine: 11 11 0.46009 indri
10010 Q0 chart-10, Anderberg, jGenProg, combine: 12 12 0.46009 indri
10010 Q0 chart-10, Anderberg, jKali, combine: 13 13 0.46009 indri
10010 Q0 chart-10, Anderberg, jMutRepair, combine: 14 14 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, ACS, combine: 15 15 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, Nopol, combine: 16 16 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, SimFix, combine: 17 17 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, TBar, combine: 18 18 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, jGenProg, combine: 19 19 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, jKali, combine: 20 20 0.46009 indri
10010 Q0 chart-10, ArithmeticMean, jMutRepair, combine: 21 21 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, ACS, combine: 22 22 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, Nopol, combine: 23 23 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, SimFix, combine: 24 24 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, TBar, combine: 25 25 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, jGenProg, combine: 26 26 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, jKali, combine: 27 27 0.46009 indri
10010 Q0 chart-10, BaroniUrbaniBuser, jMutRepair, combine: 28 28 0.46009 indri
10010 Q0 chart-10, BraunBanqust, ACS, combine: 29 29 0.46009 indri
10010 Q0 chart-10, BraunBanqust, Nopol, combine: 30 30 0.46009 indri
10010 Q0 chart-10, BraunBanqust, SimFix, combine: 31 31 0.46009 indri
10010 Q0 chart-10, BraunBanqust, TBar, combine: 32 32 0.46009 indri
10010 Q0 chart-10, BraunBanqust, jGenProg, combine: 33 33 0.46009 indri
10010 Q0 chart-10, BraunBanqust, jKali, combine: 34 34 0.46009 indri
10010 Q0 chart-10, BraunBanqust, jMutRepair, combine: 35 35 0.46009 indri
10010 Q0 chart-10, Cohen, ACS, combine: 36 36 0.46009 indri
10010 Q0 chart-10, Cohen, Nopol, combine: 37 37 0.46009 indri
10010 Q0 chart-10, Cohen, SimFix, combine: 38 38 0.46009 indri
10010 Q0 chart-10, Cohen, TBar, combine: 39 39 0.46009 indri
10010 Q0 chart-10, Cohen, jGenProg, combine: 40 40 0.46009 indri
10010 Q0 chart-10, Cohen, jKali, combine: 41 41 0.46009 indri
10010 Q0 chart-10, Cohen, jMutRepair, combine: 42 42 0.46009 indri
10010 Q0 chart-10, Dennis, ACS, combine: 43 43 0.46009 indri
10010 Q0 chart-10, Dennis, Nopol, combine: 44 44 0.46009 indri
10010 Q0 chart-10, Dennis, SimFix, combine: 45 45 0.46009 indri
10010 Q0 chart-10, Dennis, TBar, combine: 46 46 0.46009 indri
10010 Q0 chart-10, Dennis, jGenProg, combine: 47 47 0.46009 indri
10010 Q0 chart-10, Dennis, jKali, combine: 48 48 0.46009 indri
10010 Q0 chart-10, Dennis, jMutRepair, combine: 49 49 0.46009 indri
10010 Q0 chart-10, Dice, ACS, combine: 50 50 0.46009 indri
10010 Q0 chart-10, Dice, Nopol, combine: 51 51 0.46009 indri
10010 Q0 chart-10, Dice, SimFix, combine: 52 52 0.46009 indri
10010 Q0 chart-10, Dice, TBar, combine: 53 53 0.46009 indri
10010 Q0 chart-10, Dice, jGenProg, combine: 54 54 0.46009 indri
10010 Q0 chart-10, Dice, jKali, combine: 55 55 0.46009 indri
10010 Q0 chart-10, Dice, jMutRepair, combine: 56 56 0.46009 indri
10010 Q0 chart-10, Dstar, ACS, combine: 57 57 0.46009 indri
10010 Q0 chart-10, Dstar, Nopol, combine: 58 58 0.46009 indri
10010 Q0 chart-10, Dstar, SimFix, combine: 59 59 0.46009 indri
10010 Q0 chart-10, Dstar, TBar, combine: 60 60 0.46009 indri
10010 Q0 chart-10, Dstar, jGenProg, combine: 61 61 0.46009 indri
10010 Q0 chart-10, Dstar, jKali, combine: 62 62 0.46009 indri
10010 Q0 chart-10, Dstar, jMutRepair, combine: 63 63 0.46009 indri
10010 Q0 chart-10, Euclid, ACS, combine: 64 64 0.46009 indri
10010 Q0 chart-10, Euclid, Nopol, combine: 65 65 0.46009 indri
10010 Q0 chart-10, Euclid, SimFix, combine: 66 66 0.46009 indri
10010 Q0 chart-10, Euclid, TBar, combine: 67 67 0.46009 indri
10010 Q0 chart-10, Euclid, jGenProg, combine: 68 68 0.46009 indri
10010 Q0 chart-10, Euclid, jKali, combine: 69 69 0.46009 indri
10010 Q0 chart-10, Euclid, jMutRepair, combine: 70 70 0.46009 indri
10010 Q0 chart-10, Fleiss, ACS, combine: 71 71 0.46009 indri
10010 Q0 chart-10, Fleiss, Nopol, combine: 72 72 0.46009 indri
10010 Q0 chart-10, Fleiss, SimFix, combine: 73 73 0.46009 indri
10010 Q0 chart-10, Fleiss, TBar, combine: 74 74 0.46009 indri
10010 Q0 chart-10, Fleiss, jGenProg, combine: 75 75 0.46009 indri
10010 Q0 chart-10, Fleiss, jKali, combine: 76 76 0.46009 indri
10010 Q0 chart-10, Fleiss, jMutRepair, combine: 77 77 0.46009 indri
10010 Q0 chart-10, Fossum, ACS, combine: 78 78 0.46009 indri
10010 Q0 chart-10, Fossum, Nopol, combine: 79 79 0.46009 indri
10010 Q0 chart-10, Fossum, SimFix, combine: 80 80 0.46009 indri
10010 Q0 chart-10, Fossum, TBar, combine: 81 81 0.46009 indri
10010 Q0 chart-10, Fossum, jGenProg, combine: 82 82 0.46009 indri
10010 Q0 chart-10, Fossum, jKali, combine: 83 83 0.46009 indri
10010 Q0 chart-10, Fossum, jMutRepair, combine: 84 84 0.46009 indri
10010 Q0 chart-10, Goodman, ACS, combine: 85 85 0.46009 indri
10010 Q0 chart-10, Goodman, Nopol, combine: 86 86 0.46009 indri
10010 Q0 chart-10, Goodman, SimFix, combine: 87 87 0.46009 indri
10010 Q0 chart-10, Goodman, TBar, combine: 88 88 0.46009 indri
10010 Q0 chart-10, Goodman, jGenProg, combine: 89 89 0.46009 indri
10010 Q0 chart-10, Goodman, jKali, combine: 90 90 0.46009 indri
10010 Q0 chart-10, Goodman, jMutRepair, combine: 91 91 0.46009 indri
10010 Q0 chart-10, Gower, ACS, combine: 92 92 0.46009 indri
10010 Q0 chart-10, Gower, Nopol, combine: 93 93 0.46009 indri
10010 Q0 chart-10, Gower, SimFix, combine: 94 94 0.46009 indri
10010 Q0 chart-10, Gower, TBar, combine: 95 95 0.46009 indri
10010 Q0 chart-10, Gower, jGenProg, combine: 96 96 0.46009 indri
10010 Q0 chart-10, Gower, jKali, combine: 97 97 0.46009 indri
10010 Q0 chart-10, Gower, jMutRepair, combine: 98 98 0.46009 indri
10010 Q0 chart-10, GP13, ACS, combine: 99 99 0.46009 indri
10010 Q0 chart-10, GP13, Nopol, combine: 100 100 0.46009 indri
10010 Q0 chart-10, GP13, SimFix, combine: 101 101 0.46009 indri
10010 Q0 chart-10, GP13, TBar, combine: 102 102 0.46009 indri
10010 Q0 chart-10, GP13, jGenProg, combine: 103 103 0.46009 indri
10010 Q0 chart-10, GP13, jKali, combine: 104 104 0.46009 indri
10010 Q0 chart-10, GP13, jMutRepair, combine: 105 105 0.46009 indri
10010 Q0 chart-10, Hamann, ACS, combine: 106 106 0.46009 indri
10010 Q0 chart-10, Hamann, Nopol, combine: 107 107 0.46009 indri
10010 Q0 chart-10, Hamann, SimFix, combine: 108 108 0.46009 indri
10010 Q0 chart-10, Hamann, TBar, combine: 109 109 0.46009 indri
10010 Q0 chart-10, Hamann, jGenProg, combine: 110 110 0.46009 indri
10010 Q0 chart-10, Hamann, jKali, combine: 111 111 0.46009 indri
10010 Q0 chart-10, Hamann, jMutRepair, combine: 112 112 0.46009 indri
10010 Q0 chart-10, Hamming, ACS, combine: 113 113 0.46009 indri
10010 Q0 chart-10, Hamming, Nopol, combine: 114 114 0.46009 indri
10010 Q0 chart-10, Hamming, SimFix, combine: 115 115 0.46009 indri
10010 Q0 chart-10, Hamming, TBar, combine: 116 116 0.46009 indri
10010 Q0 chart-10, Hamming, jGenProg, combine: 117 117 0.46009 indri
10010 Q0 chart-10, Hamming, jKali, combine: 118 118 0.46009 indri
10010 Q0 chart-10, Hamming, jMutRepair, combine: 119 119 0.46009 indri
10010 Q0 chart-10, HarmonicMean, ACS, combine: 120 120 0.46009 indri
10010 Q0 chart-10, HarmonicMean, Nopol, combine: 121 121 0.46009 indri
10010 Q0 chart-10, HarmonicMean, SimFix, combine: 122 122 0.46009 indri
10010 Q0 chart-10, HarmonicMean, TBar, combine: 123 123 0.46009 indri
10010 Q0 chart-10, HarmonicMean, jGenProg, combine: 124 124 0.46009 indri
10010 Q0 chart-10, HarmonicMean, jKali, combine: 125 125 0.46009 indri
10010 Q0 chart-10, HarmonicMean, jMutRepair, combine: 126 126 0.46009 indri
10010 Q0 chart-10, Jaccard, ACS, combine: 127 127 0.46009 indri
10010 Q0 chart-10, Jaccard, Nopol, combine: 128 128 0.46009 indri
10010 Q0 chart-10, Jaccard, SimFix, combine: 129 129 0.46009 indri
10010 Q0 chart-10, Jaccard, TBar, combine: 130 130 0.46009 indri
10010 Q0 chart-10, Jaccard, jGenProg, combine: 131 131 0.46009 indri
10010 Q0 chart-10, Jaccard, jKali, combine: 132 132 0.46009 indri
10010 Q0 chart-10, Jaccard, jMutRepair, combine: 133 133 0.46009 indri
10010 Q0 chart-10, Kulczynski1, ACS, combine: 134 134 0.46009 indri
10010 Q0 chart-10, Kulczynski1, Nopol, combine: 135 135 0.46009 indri
10010 Q0 chart-10, Kulczynski1, SimFix, combine: 136 136 0.46009 indri
10010 Q0 chart-10, Kulczynski1, TBar, combine: 137 137 0.46009 indri
10010 Q0 chart-10, Kulczynski1, jGenProg, combine: 138 138 0.46009 indri
10010 Q0 chart-10, Kulczynski1, jKali, combine: 139 139 0.46009 indri
10010 Q0 chart-10, Kulczynski1, jMutRepair, combine: 140 140 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, ACS, combine: 141 141 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, Nopol, combine: 142 142 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, SimFix, combine: 143 143 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, TBar, combine: 144 144 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, jGenProg, combine: 145 145 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, jKali, combine: 146 146 0.46009 indri
10010 Q0 chart-10, Kulczynskil2, jMutRepair, combine: 147 147 0.46009 indri
10010 Q0 chart-10, M1, ACS, combine: 148 148 0.46009 indri
10010 Q0 chart-10, M1, Nopol, combine: 149 149 0.46009 indri
10010 Q0 chart-10, M1, SimFix, combine: 150 150 0.46009 indri
10010 Q0 chart-10, M1, TBar, combine: 151 151 0.46009 indri
10010 Q0 chart-10, M1, jGenProg, combine: 152 152 0.46009 indri
10010 Q0 chart-10, M1, jKali, combine: 153 153 0.46009 indri
10010 Q0 chart-10, M1, jMutRepair, combine: 154 154 0.46009 indri
10010 Q0 chart-10, M2, ACS, combine: 155 155 0.46009 indri
10010 Q0 chart-10, M2, Nopol, combine: 156 156 0.46009 indri
10010 Q0 chart-10, M2, SimFix, combine: 157 157 0.46009 indri
10010 Q0 chart-10, M2, TBar, combine: 158 158 0.46009 indri
10010 Q0 chart-10, M2, jGenProg, combine: 159 159 0.46009 indri
10010 Q0 chart-10, M2, jKali, combine: 160 160 0.46009 indri
10010 Q0 chart-10, M2, jMutRepair, combine: 161 161 0.46009 indri
10010 Q0 chart-10, Michael, ACS, combine: 162 162 0.46009 indri
10010 Q0 chart-10, Michael, Nopol, combine: 163 163 0.46009 indri
10010 Q0 chart-10, Michael, SimFix, combine: 164 164 0.46009 indri
10010 Q0 chart-10, Michael, TBar, combine: 165 165 0.46009 indri
10010 Q0 chart-10, Michael, jGenProg, combine: 166 166 0.46009 indri
10010 Q0 chart-10, Michael, jKali, combine: 167 167 0.46009 indri
10010 Q0 chart-10, Michael, jMutRepair, combine: 168 168 0.46009 indri
10010 Q0 chart-10, Mountford, ACS, combine: 169 169 0.46009 indri
10010 Q0 chart-10, Mountford, Nopol, combine: 170 170 0.46009 indri
10010 Q0 chart-10, Mountford, SimFix, combine: 171 171 0.46009 indri
10010 Q0 chart-10, Mountford, TBar, combine: 172 172 0.46009 indri
10010 Q0 chart-10, Mountford, jGenProg, combine: 173 173 0.46009 indri
10010 Q0 chart-10, Mountford, jKali, combine: 174 174 0.46009 indri
10010 Q0 chart-10, Mountford, jMutRepair, combine: 175 175 0.46009 indri
10010 Q0 chart-10, Ochiai, ACS, combine: 176 176 0.46009 indri
10010 Q0 chart-10, Ochiai, Nopol, combine: 177 177 0.46009 indri
10010 Q0 chart-10, Ochiai, SimFix, combine: 178 178 0.46009 indri
10010 Q0 chart-10, Ochiai, TBar, combine: 179 179 0.46009 indri
10010 Q0 chart-10, Ochiai, jGenProg, combine: 180 180 0.46009 indri
10010 Q0 chart-10, Ochiai, jKali, combine: 181 181 0.46009 indri
10010 Q0 chart-10, Ochiai, jMutRepair, combine: 182 182 0.46009 indri
10010 Q0 chart-10, Ochiai2, ACS, combine: 183 183 0.46009 indri
10010 Q0 chart-10, Ochiai2, Nopol, combine: 184 184 0.46009 indri
10010 Q0 chart-10, Ochiai2, SimFix, combine: 185 185 0.46009 indri
10010 Q0 chart-10, Ochiai2, TBar, combine: 186 186 0.46009 indri
10010 Q0 chart-10, Ochiai2, jGenProg, combine: 187 187 0.46009 indri
10010 Q0 chart-10, Ochiai2, jKali, combine: 188 188 0.46009 indri
10010 Q0 chart-10, Ochiai2, jMutRepair, combine: 189 189 0.46009 indri
10010 Q0 chart-10, Optimal, ACS, combine: 190 190 0.46009 indri
10010 Q0 chart-10, Optimal, Nopol, combine: 191 191 0.46009 indri
10010 Q0 chart-10, Optimal, SimFix, combine: 192 192 0.46009 indri
10010 Q0 chart-10, Optimal, TBar, combine: 193 193 0.46009 indri
10010 Q0 chart-10, Optimal, jGenProg, combine: 194 194 0.46009 indri
10010 Q0 chart-10, Optimal, jKali, combine: 195 195 0.46009 indri
10010 Q0 chart-10, Optimal, jMutRepair, combine: 196 196 0.46009 indri
10010 Q0 chart-10, OptimalP, ACS, combine: 197 197 0.46009 indri
10010 Q0 chart-10, OptimalP, Nopol, combine: 198 198 0.46009 indri
10010 Q0 chart-10, OptimalP, SimFix, combine: 199 199 0.46009 indri
10010 Q0 chart-10, OptimalP, TBar, combine: 200 200 0.46009 indri
10010 Q0 chart-10, OptimalP, jGenProg, combine: 201 201 0.46009 indri
10010 Q0 chart-10, OptimalP, jKali, combine: 202 202 0.46009 indri
10010 Q0 chart-10, OptimalP, jMutRepair, combine: 203 203 0.46009 indri
10010 Q0 chart-10, Overlap, ACS, combine: 204 204 0.46009 indri
10010 Q0 chart-10, Overlap, Nopol, combine: 205 205 0.46009 indri
10010 Q0 chart-10, Overlap, SimFix, combine: 206 206 0.46009 indri
10010 Q0 chart-10, Overlap, TBar, combine: 207 207 0.46009 indri
10010 Q0 chart-10, Overlap, jGenProg, combine: 208 208 0.46009 indri
10010 Q0 chart-10, Overlap, jKali, combine: 209 209 0.46009 indri
10010 Q0 chart-10, Overlap, jMutRepair, combine: 210 210 0.46009 indri
10010 Q0 chart-10, Phi, ACS, combine: 211 211 0.46009 indri
10010 Q0 chart-10, Phi, Nopol, combine: 212 212 0.46009 indri
10010 Q0 chart-10, Phi, SimFix, combine: 213 213 0.46009 indri
10010 Q0 chart-10, Phi, TBar, combine: 214 214 0.46009 indri
10010 Q0 chart-10, Phi, jGenProg, combine: 215 215 0.46009 indri
