10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.50565 indri
10008 Q0 chart-8, Goodman, SimFix, combine: 87 93 0.51831 indri
10008 Q0 chart-8, Goodman, jGenProg, combine: 89 94 0.51831 indri
10008 Q0 chart-8, Goodman, jKali, combine: 90 95 0.51831 indri
10008 Q0 chart-8, Goodman, jMutRepair, combine: 91 96 0.51831 indri
10008 Q0 chart-8, GP13, ACS, combine: 99 97 0.51831 indri
10008 Q0 chart-8, GP13, Nopol, combine: 100 98 0.51831 indri
10008 Q0 chart-8, GP13, SimFix, combine: 101 99 0.51831 indri
10008 Q0 chart-8, GP13, jGenProg, combine: 103 100 0.51831 indri
10008 Q0 chart-8, GP13, jKali, combine: 104 101 0.51831 indri
10008 Q0 chart-8, GP13, jMutRepair, combine: 105 102 0.51831 indri
10008 Q0 chart-8, Jaccard, ACS, combine: 127 103 0.51831 indri
10008 Q0 chart-8, Jaccard, Nopol, combine: 128 104 0.51831 indri
10008 Q0 chart-8, Jaccard, SimFix, combine: 129 105 0.51831 indri
10008 Q0 chart-8, Jaccard, jGenProg, combine: 131 106 0.51831 indri
10008 Q0 chart-8, Jaccard, jKali, combine: 132 107 0.51831 indri
10008 Q0 chart-8, Jaccard, jMutRepair, combine: 133 108 0.51831 indri
10008 Q0 chart-8, Kulczynski1, ACS, combine: 134 109 0.51831 indri
10008 Q0 chart-8, Kulczynski1, Nopol, combine: 135 110 0.51831 indri
10008 Q0 chart-8, Kulczynski1, SimFix, combine: 136 111 0.51831 indri
10008 Q0 chart-8, Kulczynski1, jGenProg, combine: 138 112 0.51831 indri
10008 Q0 chart-8, Kulczynski1, jKali, combine: 139 113 0.51831 indri
10008 Q0 chart-8, Kulczynski1, jMutRepair, combine: 140 114 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, ACS, combine: 141 115 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, Nopol, combine: 142 116 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, SimFix, combine: 143 117 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, jGenProg, combine: 145 118 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, jKali, combine: 146 119 0.51831 indri
10008 Q0 chart-8, Kulczynskil2, jMutRepair, combine: 147 120 0.51831 indri
10008 Q0 chart-8, M2, ACS, combine: 155 121 0.51831 indri
10008 Q0 chart-8, M2, Nopol, combine: 156 122 0.51831 indri
10008 Q0 chart-8, M2, SimFix, combine: 157 123 0.51831 indri
10008 Q0 chart-8, M2, jGenProg, combine: 159 124 0.51831 indri
10008 Q0 chart-8, M2, jKali, combine: 160 125 0.51831 indri
10008 Q0 chart-8, M2, jMutRepair, combine: 161 126 0.51831 indri
10008 Q0 chart-8, Mountford, ACS, combine: 169 127 0.51831 indri
10008 Q0 chart-8, Mountford, Nopol, combine: 170 128 0.51831 indri
10008 Q0 chart-8, Mountford, SimFix, combine: 171 129 0.51831 indri
10008 Q0 chart-8, Mountford, jGenProg, combine: 173 130 0.51831 indri
10008 Q0 chart-8, Mountford, jKali, combine: 174 131 0.51831 indri
10008 Q0 chart-8, Mountford, jMutRepair, combine: 175 132 0.51831 indri
10008 Q0 chart-8, Ochiai, ACS, combine: 176 133 0.51831 indri
10008 Q0 chart-8, Ochiai, Nopol, combine: 177 134 0.51831 indri
10008 Q0 chart-8, Ochiai, SimFix, combine: 178 135 0.51831 indri
10008 Q0 chart-8, Ochiai, jGenProg, combine: 180 136 0.51831 indri
10008 Q0 chart-8, Ochiai, jKali, combine: 181 137 0.51831 indri
10008 Q0 chart-8, Ochiai, jMutRepair, combine: 182 138 0.51831 indri
10008 Q0 chart-8, OptimalP, ACS, combine: 197 139 0.51831 indri
10008 Q0 chart-8, OptimalP, Nopol, combine: 198 140 0.51831 indri
10008 Q0 chart-8, OptimalP, SimFix, combine: 199 141 0.51831 indri
10008 Q0 chart-8, OptimalP, jGenProg, combine: 201 142 0.51831 indri
10008 Q0 chart-8, OptimalP, jKali, combine: 202 143 0.51831 indri
10008 Q0 chart-8, OptimalP, jMutRepair, combine: 203 144 0.51831 indri
10008 Q0 chart-8, Overlap, ACS, combine: 204 145 0.51831 indri
10008 Q0 chart-8, Overlap, Nopol, combine: 205 146 0.51831 indri
10008 Q0 chart-8, Overlap, SimFix, combine: 206 147 0.51831 indri
10008 Q0 chart-8, Overlap, jGenProg, combine: 208 148 0.51831 indri
10008 Q0 chart-8, Overlap, jKali, combine: 209 149 0.51831 indri
10008 Q0 chart-8, Overlap, jMutRepair, combine: 210 150 0.51831 indri
10008 Q0 chart-8, Phi, ACS, combine: 211 151 0.51831 indri
10008 Q0 chart-8, Phi, Nopol, combine: 212 152 0.51831 indri
10008 Q0 chart-8, Phi, SimFix, combine: 213 153 0.51831 indri
10008 Q0 chart-8, Phi, jGenProg, combine: 215 154 0.51831 indri
10008 Q0 chart-8, Phi, jKali, combine: 216 155 0.51831 indri
10008 Q0 chart-8, Phi, jMutRepair, combine: 217 156 0.51831 indri
10008 Q0 chart-8, Rogot1, ACS, combine: 232 157 0.51831 indri
10008 Q0 chart-8, Rogot1, Nopol, combine: 233 158 0.51831 indri
10008 Q0 chart-8, Rogot1, SimFix, combine: 234 159 0.51831 indri
10008 Q0 chart-8, Rogot1, jGenProg, combine: 236 160 0.51831 indri
10008 Q0 chart-8, Rogot1, jKali, combine: 237 161 0.51831 indri
10008 Q0 chart-8, Rogot1, jMutRepair, combine: 238 162 0.51831 indri
10008 Q0 chart-8, Rogot2, ACS, combine: 239 163 0.51831 indri
10008 Q0 chart-8, Rogot2, Nopol, combine: 240 164 0.51831 indri
10008 Q0 chart-8, Rogot2, SimFix, combine: 241 165 0.51831 indri
10008 Q0 chart-8, Rogot2, jGenProg, combine: 243 166 0.51831 indri
10008 Q0 chart-8, Rogot2, jKali, combine: 244 167 0.51831 indri
10008 Q0 chart-8, Rogot2, jMutRepair, combine: 245 168 0.51831 indri
10008 Q0 chart-8, RussellRao, ACS, combine: 246 169 0.51831 indri
10008 Q0 chart-8, RussellRao, Nopol, combine: 247 170 0.51831 indri
10008 Q0 chart-8, RussellRao, SimFix, combine: 248 171 0.51831 indri
10008 Q0 chart-8, RussellRao, jGenProg, combine: 250 172 0.51831 indri
10008 Q0 chart-8, RussellRao, jKali, combine: 251 173 0.51831 indri
10008 Q0 chart-8, RussellRao, jMutRepair, combine: 252 174 0.51831 indri
10008 Q0 chart-8, SBI, ACS, combine: 253 175 0.51831 indri
10008 Q0 chart-8, SBI, Nopol, combine: 254 176 0.51831 indri
10008 Q0 chart-8, SBI, SimFix, combine: 255 177 0.51831 indri
10008 Q0 chart-8, SBI, jGenProg, combine: 257 178 0.51831 indri
10008 Q0 chart-8, SBI, jKali, combine: 258 179 0.51831 indri
10008 Q0 chart-8, SBI, jMutRepair, combine: 259 180 0.51831 indri
10008 Q0 chart-8, Scott, ACS, combine: 260 181 0.51831 indri
10008 Q0 chart-8, Scott, Nopol, combine: 261 182 0.51831 indri
10008 Q0 chart-8, Scott, SimFix, combine: 262 183 0.51831 indri
10008 Q0 chart-8, Scott, jGenProg, combine: 264 184 0.51831 indri
10008 Q0 chart-8, Scott, jKali, combine: 265 185 0.51831 indri
10008 Q0 chart-8, Scott, jMutRepair, combine: 266 186 0.51831 indri
10008 Q0 chart-8, SorensenDice, ACS, combine: 281 187 0.51831 indri
10008 Q0 chart-8, SorensenDice, Nopol, combine: 282 188 0.51831 indri
10008 Q0 chart-8, SorensenDice, SimFix, combine: 283 189 0.51831 indri
10008 Q0 chart-8, SorensenDice, jGenProg, combine: 285 190 0.51831 indri
10008 Q0 chart-8, SorensenDice, jKali, combine: 286 191 0.51831 indri
10008 Q0 chart-8, SorensenDice, jMutRepair, combine: 287 192 0.51831 indri
10008 Q0 chart-8, Tarantula, ACS, combine: 288 193 0.51831 indri
10008 Q0 chart-8, Tarantula, Nopol, combine: 289 194 0.51831 indri
10008 Q0 chart-8, Tarantula, SimFix, combine: 290 195 0.51831 indri
10008 Q0 chart-8, Tarantula, jGenProg, combine: 292 196 0.51831 indri
10008 Q0 chart-8, Tarantula, jKali, combine: 293 197 0.51831 indri
10008 Q0 chart-8, Tarantula, jMutRepair, combine: 294 198 0.51831 indri
10008 Q0 chart-8, Tarwid, ACS, combine: 295 199 0.51831 indri
10008 Q0 chart-8, Tarwid, Nopol, combine: 296 200 0.51831 indri
10008 Q0 chart-8, Tarwid, SimFix, combine: 297 201 0.51831 indri
10008 Q0 chart-8, Tarwid, jGenProg, combine: 299 202 0.51831 indri
10008 Q0 chart-8, Tarwid, jKali, combine: 300 203 0.51831 indri
10008 Q0 chart-8, Tarwid, jMutRepair, combine: 301 204 0.51831 indri
10008 Q0 chart-8, Wong1, ACS, combine: 302 205 0.51831 indri
10008 Q0 chart-8, Wong1, Nopol, combine: 303 206 0.51831 indri
10008 Q0 chart-8, Wong1, SimFix, combine: 304 207 0.51831 indri
10008 Q0 chart-8, Wong1, jGenProg, combine: 306 208 0.51831 indri
10008 Q0 chart-8, Wong1, jKali, combine: 307 209 0.51831 indri
10008 Q0 chart-8, Wong1, jMutRepair, combine: 308 210 0.51831 indri
10008 Q0 chart-8, HarmonicMean, TBar, combine: 123 211 0.51517 indri
10008 Q0 chart-8, Michael, TBar, combine: 165 212 0.51517 indri
10008 Q0 chart-8, HarmonicMean, ACS, combine: 120 213 0.51449 indri
10008 Q0 chart-8, HarmonicMean, Nopol, combine: 121 214 0.51449 indri
10008 Q0 chart-8, HarmonicMean, SimFix, combine: 122 215 0.51449 indri
10008 Q0 chart-8, HarmonicMean, jGenProg, combine: 124 216 0.51449 indri
10008 Q0 chart-8, HarmonicMean, jKali, combine: 125 217 0.51449 indri
10008 Q0 chart-8, HarmonicMean, jMutRepair, combine: 126 218 0.51449 indri
10008 Q0 chart-8, Michael, ACS, combine: 162 219 0.51449 indri
10008 Q0 chart-8, Michael, Nopol, combine: 163 220 0.51449 indri
10008 Q0 chart-8, Michael, SimFix, combine: 164 221 0.51449 indri
10008 Q0 chart-8, Michael, jGenProg, combine: 166 222 0.51449 indri
10008 Q0 chart-8, Michael, jKali, combine: 167 223 0.51449 indri
10008 Q0 chart-8, Michael, jMutRepair, combine: 168 224 0.51449 indri
10008 Q0 chart-8, Euclid, TBar, combine: 67 225 0.50635 indri
10008 Q0 chart-8, Fossum, TBar, combine: 81 226 0.50635 indri
10008 Q0 chart-8, Gower, TBar, combine: 95 227 0.50635 indri
10008 Q0 chart-8, Hamann, TBar, combine: 109 228 0.50635 indri
10008 Q0 chart-8, Hamming, TBar, combine: 116 229 0.50635 indri
10008 Q0 chart-8, M1, TBar, combine: 151 230 0.50635 indri
10008 Q0 chart-8, Ochiai2, TBar, combine: 186 231 0.50635 indri
10008 Q0 chart-8, Optimal, TBar, combine: 193 232 0.50635 indri
10008 Q0 chart-8, Pierce, TBar, combine: 221 233 0.50635 indri
10008 Q0 chart-8, RogersTanimoto, TBar, combine: 228 234 0.50635 indri
10008 Q0 chart-8, SimpleMatching, TBar, combine: 270 235 0.50635 indri
10008 Q0 chart-8, Sokal, TBar, combine: 277 236 0.50635 indri
10008 Q0 chart-8, Wong2, TBar, combine: 312 237 0.50635 indri
10008 Q0 chart-8, Wong3, TBar, combine: 319 238 0.50635 indri
10008 Q0 chart-8, Zoltar, TBar, combine: 326 239 0.50635 indri
10008 Q0 chart-8, Euclid, ACS, combine: 64 240 0.50565 indri
10008 Q0 chart-8, Euclid, Nopol, combine: 65 241 0.50565 indri
10008 Q0 chart-8, Euclid, SimFix, combine: 66 242 0.50565 indri
10008 Q0 chart-8, Euclid, jGenProg, combine: 68 243 0.50565 indri
10008 Q0 chart-8, Euclid, jKali, combine: 69 244 0.50565 indri
10008 Q0 chart-8, Euclid, jMutRepair, combine: 70 245 0.50565 indri
10008 Q0 chart-8, Fossum, ACS, combine: 78 246 0.50565 indri
10008 Q0 chart-8, Fossum, Nopol, combine: 79 247 0.50565 indri
10008 Q0 chart-8, Fossum, SimFix, combine: 80 248 0.50565 indri
10008 Q0 chart-8, Fossum, jGenProg, combine: 82 249 0.50565 indri
10008 Q0 chart-8, Fossum, jKali, combine: 83 250 0.50565 indri
10008 Q0 chart-8, Fossum, jMutRepair, combine: 84 251 0.50565 indri
10008 Q0 chart-8, Gower, ACS, combine: 92 252 0.50565 indri
10008 Q0 chart-8, Gower, Nopol, combine: 93 253 0.50565 indri
10008 Q0 chart-8, Gower, SimFix, combine: 94 254 0.50565 indri
10008 Q0 chart-8, Gower, jGenProg, combine: 96 255 0.50565 indri
10008 Q0 chart-8, Gower, jKali, combine: 97 256 0.50565 indri
10008 Q0 chart-8, Gower, jMutRepair, combine: 98 257 0.50565 indri
10008 Q0 chart-8, Hamann, ACS, combine: 106 258 0.50565 indri
10008 Q0 chart-8, Hamann, Nopol, combine: 107 259 0.50565 indri
10008 Q0 chart-8, Hamann, SimFix, combine: 108 260 0.50565 indri
10008 Q0 chart-8, Hamann, jGenProg, combine: 110 261 0.50565 indri
10008 Q0 chart-8, Hamann, jKali, combine: 111 262 0.50565 indri
10008 Q0 chart-8, Hamann, jMutRepair, combine: 112 263 0.50565 indri
10008 Q0 chart-8, Hamming, ACS, combine: 113 264 0.50565 indri
10008 Q0 chart-8, Hamming, Nopol, combine: 114 265 0.50565 indri
10008 Q0 chart-8, Hamming, SimFix, combine: 115 266 0.50565 indri
10008 Q0 chart-8, Hamming, jGenProg, combine: 117 267 0.50565 indri
10008 Q0 chart-8, Hamming, jKali, combine: 118 268 0.50565 indri
10008 Q0 chart-8, Hamming, jMutRepair, combine: 119 269 0.50565 indri
10008 Q0 chart-8, M1, ACS, combine: 148 270 0.50565 indri
10008 Q0 chart-8, M1, Nopol, combine: 149 271 0.50565 indri
10008 Q0 chart-8, M1, SimFix, combine: 150 272 0.50565 indri
10008 Q0 chart-8, M1, jGenProg, combine: 152 273 0.50565 indri
10008 Q0 chart-8, M1, jKali, combine: 153 274 0.50565 indri
10008 Q0 chart-8, M1, jMutRepair, combine: 154 275 0.50565 indri
10008 Q0 chart-8, Ochiai2, ACS, combine: 183 276 0.50565 indri
10008 Q0 chart-8, Ochiai2, Nopol, combine: 184 277 0.50565 indri
10008 Q0 chart-8, Ochiai2, SimFix, combine: 185 278 0.50565 indri
10008 Q0 chart-8, Ochiai2, jGenProg, combine: 187 279 0.50565 indri
10008 Q0 chart-8, Ochiai2, jKali, combine: 188 280 0.50565 indri
10008 Q0 chart-8, Ochiai2, jMutRepair, combine: 189 281 0.50565 indri
10008 Q0 chart-8, Optimal, ACS, combine: 190 282 0.50565 indri
10008 Q0 chart-8, Optimal, Nopol, combine: 191 283 0.50565 indri
10008 Q0 chart-8, Optimal, SimFix, combine: 192 284 0.50565 indri
10008 Q0 chart-8, Optimal, jGenProg, combine: 194 285 0.50565 indri
10008 Q0 chart-8, Optimal, jKali, combine: 195 286 0.50565 indri
10008 Q0 chart-8, Optimal, jMutRepair, combine: 196 287 0.50565 indri
10008 Q0 chart-8, Pierce, ACS, combine: 218 288 0.50565 indri
10008 Q0 chart-8, Pierce, Nopol, combine: 219 289 0.50565 indri
10008 Q0 chart-8, Pierce, SimFix, combine: 220 290 0.50565 indri
10008 Q0 chart-8, Pierce, jGenProg, combine: 222 291 0.50565 indri
10008 Q0 chart-8, Pierce, jKali, combine: 223 292 0.50565 indri
10008 Q0 chart-8, Pierce, jMutRepair, combine: 224 293 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, ACS, combine: 225 294 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, Nopol, combine: 226 295 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, SimFix, combine: 227 296 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, jGenProg, combine: 229 297 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, jKali, combine: 230 298 0.50565 indri
10008 Q0 chart-8, RogersTanimoto, jMutRepair, combine: 231 299 0.50565 indri
10008 Q0 chart-8, SimpleMatching, ACS, combine: 267 300 0.50565 indri
10008 Q0 chart-8, SimpleMatching, Nopol, combine: 268 301 0.50565 indri
10008 Q0 chart-8, SimpleMatching, SimFix, combine: 269 302 0.50565 indri
10008 Q0 chart-8, SimpleMatching, jGenProg, combine: 271 303 0.50565 indri
10008 Q0 chart-8, SimpleMatching, jKali, combine: 272 304 0.50565 indri
10008 Q0 chart-8, SimpleMatching, jMutRepair, combine: 273 305 0.50565 indri
10008 Q0 chart-8, Sokal, ACS, combine: 274 306 0.50565 indri
10008 Q0 chart-8, Sokal, Nopol, combine: 275 307 0.50565 indri
10008 Q0 chart-8, Sokal, SimFix, combine: 276 308 0.50565 indri
10008 Q0 chart-8, Sokal, jGenProg, combine: 278 309 0.50565 indri
10008 Q0 chart-8, Sokal, jKali, combine: 279 310 0.50565 indri
10008 Q0 chart-8, Sokal, jMutRepair, combine: 280 311 0.50565 indri
10008 Q0 chart-8, Wong2, ACS, combine: 309 312 0.50565 indri
10008 Q0 chart-8, Wong2, Nopol, combine: 310 313 0.50565 indri
10008 Q0 chart-8, Wong2, SimFix, combine: 311 314 0.50565 indri
10008 Q0 chart-8, Wong2, jGenProg, combine: 313 315 0.50565 indri
10008 Q0 chart-8, Wong2, jKali, combine: 314 316 0.50565 indri
10008 Q0 chart-8, Wong2, jMutRepair, combine: 315 317 0.50565 indri
10008 Q0 chart-8, Wong3, ACS, combine: 316 318 0.50565 indri
10008 Q0 chart-8, Wong3, Nopol, combine: 317 319 0.50565 indri
10008 Q0 chart-8, Wong3, SimFix, combine: 318 320 0.50565 indri
10008 Q0 chart-8, Wong3, jGenProg, combine: 320 321 0.50565 indri
10008 Q0 chart-8, Wong3, jKali, combine: 321 322 0.50565 indri
10008 Q0 chart-8, Wong3, jMutRepair, combine: 322 323 0.50565 indri
10008 Q0 chart-8, Zoltar, ACS, combine: 323 324 0.50565 indri
10008 Q0 chart-8, Zoltar, Nopol, combine: 324 325 0.50565 indri
10008 Q0 chart-8, Zoltar, SimFix, combine: 325 326 0.50565 indri
10008 Q0 chart-8, Zoltar, jGenProg, combine: 327 327 0.50565 indri
10008 Q0 chart-8, Zoltar, jKali, combine: 328 328 0.50565 indri
10008 Q0 chart-8, Zoltar, jMutRepair, combine: 329 329 0.50565 indri
10009 Q0 chart-9, Ample, TBar, combine: 4 1 0.51894 indri
10009 Q0 chart-9, Anderberg, TBar, combine: 11 2 0.51894 indri
10009 Q0 chart-9, ArithmeticMean, TBar, combine: 18 3 0.51894 indri
10009 Q0 chart-9, BaroniUrbaniBuser, TBar, combine: 25 4 0.51894 indri
10009 Q0 chart-9, BraunBanqust, TBar, combine: 32 5 0.51894 indri
10009 Q0 chart-9, Cohen, TBar, combine: 39 6 0.51894 indri
10009 Q0 chart-9, Dennis, TBar, combine: 46 7 0.51894 indri
10009 Q0 chart-9, Dice, TBar, combine: 53 8 0.51894 indri
10009 Q0 chart-9, Dstar, TBar, combine: 60 9 0.51894 indri
10009 Q0 chart-9, Fleiss, TBar, combine: 74 10 0.51894 indri
10009 Q0 chart-9, Goodman, TBar, combine: 88 11 0.51894 indri
10009 Q0 chart-9, GP13, TBar, combine: 102 12 0.51894 indri
10009 Q0 chart-9, Jaccard, TBar, combine: 130 13 0.51894 indri
10009 Q0 chart-9, Kulczynski1, TBar, combine: 137 14 0.51894 indri
10009 Q0 chart-9, Kulczynskil2, TBar, combine: 144 15 0.51894 indri
10009 Q0 chart-9, M2, TBar, combine: 158 16 0.51894 indri
10009 Q0 chart-9, Mountford, TBar, combine: 172 17 0.51894 indri
10009 Q0 chart-9, Ochiai, TBar, combine: 179 18 0.51894 indri
10009 Q0 chart-9, OptimalP, TBar, combine: 200 19 0.51894 indri
10009 Q0 chart-9, Overlap, TBar, combine: 207 20 0.51894 indri
10009 Q0 chart-9, Phi, TBar, combine: 214 21 0.51894 indri
10009 Q0 chart-9, Rogot1, TBar, combine: 235 22 0.51894 indri
10009 Q0 chart-9, Rogot2, TBar, combine: 242 23 0.51894 indri
10009 Q0 chart-9, RussellRao, TBar, combine: 249 24 0.51894 indri
10009 Q0 chart-9, SBI, TBar, combine: 256 25 0.51894 indri
10009 Q0 chart-9, Scott, TBar, combine: 263 26 0.51894 indri
10009 Q0 chart-9, SorensenDice, TBar, combine: 284 27 0.51894 indri
10009 Q0 chart-9, Tarantula, TBar, combine: 291 28 0.51894 indri
10009 Q0 chart-9, Tarwid, TBar, combine: 298 29 0.51894 indri
10009 Q0 chart-9, Wong1, TBar, combine: 305 30 0.51894 indri
10009 Q0 chart-9, Ample, Nopol, combine: 2 31 0.51863 indri
10009 Q0 chart-9, Anderberg, Nopol, combine: 9 32 0.51863 indri
10009 Q0 chart-9, ArithmeticMean, Nopol, combine: 16 33 0.51863 indri
10009 Q0 chart-9, BaroniUrbaniBuser, Nopol, combine: 23 34 0.51863 indri
10009 Q0 chart-9, BraunBanqust, Nopol, combine: 30 35 0.51863 indri
10009 Q0 chart-9, Cohen, Nopol, combine: 37 36 0.51863 indri
10009 Q0 chart-9, Dennis, Nopol, combine: 44 37 0.51863 indri
10009 Q0 chart-9, Dice, Nopol, combine: 51 38 0.51863 indri
10009 Q0 chart-9, Dstar, Nopol, combine: 58 39 0.51863 indri
10009 Q0 chart-9, Fleiss, Nopol, combine: 72 40 0.51863 indri
10009 Q0 chart-9, Goodman, Nopol, combine: 86 41 0.51863 indri
10009 Q0 chart-9, GP13, Nopol, combine: 100 42 0.51863 indri
10009 Q0 chart-9, Jaccard, Nopol, combine: 128 43 0.51863 indri
10009 Q0 chart-9, Kulczynski1, Nopol, combine: 135 44 0.51863 indri
10009 Q0 chart-9, Kulczynskil2, Nopol, combine: 142 45 0.51863 indri
10009 Q0 chart-9, M2, Nopol, combine: 156 46 0.51863 indri
10009 Q0 chart-9, Mountford, Nopol, combine: 170 47 0.51863 indri
10009 Q0 chart-9, Ochiai, Nopol, combine: 177 48 0.51863 indri
10009 Q0 chart-9, OptimalP, Nopol, combine: 198 49 0.51863 indri
10009 Q0 chart-9, Overlap, Nopol, combine: 205 50 0.51863 indri
10009 Q0 chart-9, Phi, Nopol, combine: 212 51 0.51863 indri
10009 Q0 chart-9, Rogot1, Nopol, combine: 233 52 0.51863 indri
10009 Q0 chart-9, Rogot2, Nopol, combine: 240 53 0.51863 indri
10009 Q0 chart-9, RussellRao, Nopol, combine: 247 54 0.51863 indri
10009 Q0 chart-9, SBI, Nopol, combine: 254 55 0.51863 indri
10009 Q0 chart-9, Scott, Nopol, combine: 261 56 0.51863 indri
10009 Q0 chart-9, SorensenDice, Nopol, combine: 282 57 0.51863 indri
10009 Q0 chart-9, Tarantula, Nopol, combine: 289 58 0.51863 indri
10009 Q0 chart-9, Tarwid, Nopol, combine: 296 59 0.51863 indri
10009 Q0 chart-9, Wong1, Nopol, combine: 303 60 0.51863 indri
10009 Q0 chart-9, Ample, ACS, combine: 1 61 0.51831 indri
10009 Q0 chart-9, Ample, SimFix, combine: 3 62 0.51831 indri
10009 Q0 chart-9, Ample, jGenProg, combine: 5 63 0.51831 indri
10009 Q0 chart-9, Ample, jKali, combine: 6 64 0.51831 indri
10009 Q0 chart-9, Ample, jMutRepair, combine: 7 65 0.51831 indri
10009 Q0 chart-9, Anderberg, ACS, combine: 8 66 0.51831 indri
10009 Q0 chart-9, Anderberg, SimFix, combine: 10 67 0.51831 indri
10009 Q0 chart-9, Anderberg, jGenProg, combine: 12 68 0.51831 indri
10009 Q0 chart-9, Anderberg, jKali, combine: 13 69 0.51831 indri
10009 Q0 chart-9, Anderberg, jMutRepair, combine: 14 70 0.51831 indri
10009 Q0 chart-9, ArithmeticMean, ACS, combine: 15 71 0.51831 indri
10009 Q0 chart-9, ArithmeticMean, SimFix, combine: 17 72 0.51831 indri
10009 Q0 chart-9, ArithmeticMean, jGenProg, combine: 19 73 0.51831 indri
10009 Q0 chart-9, ArithmeticMean, jKali, combine: 20 74 0.51831 indri
10009 Q0 chart-9, ArithmeticMean, jMutRepair, combine: 21 75 0.51831 indri
10009 Q0 chart-9, BaroniUrbaniBuser, ACS, combine: 22 76 0.51831 indri
10009 Q0 chart-9, BaroniUrbaniBuser, SimFix, combine: 24 77 0.51831 indri
10009 Q0 chart-9, BaroniUrbaniBuser, jGenProg, combine: 26 78 0.51831 indri
10009 Q0 chart-9, BaroniUrbaniBuser, jKali, combine: 27 79 0.51831 indri
10009 Q0 chart-9, BaroniUrbaniBuser, jMutRepair, combine: 28 80 0.51831 indri
10009 Q0 chart-9, BraunBanqust, ACS, combine: 29 81 0.51831 indri
10009 Q0 chart-9, BraunBanqust, SimFix, combine: 31 82 0.51831 indri
10009 Q0 chart-9, BraunBanqust, jGenProg, combine: 33 83 0.51831 indri
10009 Q0 chart-9, BraunBanqust, jKali, combine: 34 84 0.51831 indri
10009 Q0 chart-9, BraunBanqust, jMutRepair, combine: 35 85 0.51831 indri
10009 Q0 chart-9, Cohen, ACS, combine: 36 86 0.51831 indri
10009 Q0 chart-9, Cohen, SimFix, combine: 38 87 0.51831 indri
10009 Q0 chart-9, Cohen, jGenProg, combine: 40 88 0.51831 indri
10009 Q0 chart-9, Cohen, jKali, combine: 41 89 0.51831 indri
10009 Q0 chart-9, Cohen, jMutRepair, combine: 42 90 0.51831 indri
10009 Q0 chart-9, Dennis, ACS, combine: 43 91 0.51831 indri
10009 Q0 chart-9, Dennis, SimFix, combine: 45 92 0.51831 indri
