0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Phi, TBar, combine: 124
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Pierce, ACS, combine: 125
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, Pierce, Nopol, combine: 126
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Pierce, SimFix, combine: 127
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Pierce, TBar, combine: 128
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, RogersTanimoto, ACS, combine: 129
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, RogersTanimoto, Nopol, combine: 130
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, RogersTanimoto, SimFix, combine: 131
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, RogersTanimoto, TBar, combine: 132
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot1, ACS, combine: 133
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, Rogot1, Nopol, combine: 134
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot1, SimFix, combine: 135
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot1, TBar, combine: 136
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot2, ACS, combine: 137
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, Rogot2, Nopol, combine: 138
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot2, SimFix, combine: 139
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Rogot2, TBar, combine: 140
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, RussellRao, ACS, combine: 141
3 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-5, RussellRao, Nopol, combine: 142
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, RussellRao, SimFix, combine: 143
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, RussellRao, TBar, combine: 144
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SBI, ACS, combine: 145
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, SBI, Nopol, combine: 146
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SBI, SimFix, combine: 147
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SBI, TBar, combine: 148
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Scott, ACS, combine: 149
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, Scott, Nopol, combine: 150
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Scott, SimFix, combine: 151
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Scott, TBar, combine: 152
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, SimpleMatching, ACS, combine: 153
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, SimpleMatching, Nopol, combine: 154
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, SimpleMatching, SimFix, combine: 155
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, SimpleMatching, TBar, combine: 156
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Sokal, ACS, combine: 157
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, Sokal, Nopol, combine: 158
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Sokal, SimFix, combine: 159
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Sokal, TBar, combine: 160
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SorensenDice, ACS, combine: 161
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, SorensenDice, Nopol, combine: 162
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SorensenDice, SimFix, combine: 163
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, SorensenDice, TBar, combine: 164
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarantula, ACS, combine: 165
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, Tarantula, Nopol, combine: 166
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarantula, SimFix, combine: 167
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarantula, TBar, combine: 168
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarwid, ACS, combine: 169
3 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-5, Tarwid, Nopol, combine: 170
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarwid, SimFix, combine: 171
1 qid:10005 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-5, Tarwid, TBar, combine: 172
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, Wong1, ACS, combine: 173
3 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-5, Wong1, Nopol, combine: 174
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, Wong1, SimFix, combine: 175
1 qid:10005 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-5, Wong1, TBar, combine: 176
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong2, ACS, combine: 177
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, Wong2, Nopol, combine: 178
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong2, SimFix, combine: 179
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong2, TBar, combine: 180
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong3, ACS, combine: 181
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, Wong3, Nopol, combine: 182
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong3, SimFix, combine: 183
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Wong3, TBar, combine: 184
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Zoltar, ACS, combine: 185
2 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-5, Zoltar, Nopol, combine: 186
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Zoltar, SimFix, combine: 187
0 qid:10005 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-5, Zoltar, TBar, combine: 188
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ample, ACS, combine: 1
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ample, Nopol, combine: 2
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ample, SimFix, combine: 3
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ample, TBar, combine: 4
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Anderberg, ACS, combine: 5
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Anderberg, Nopol, combine: 6
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Anderberg, SimFix, combine: 7
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Anderberg, TBar, combine: 8
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, ArithmeticMean, ACS, combine: 9
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, ArithmeticMean, Nopol, combine: 10
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, ArithmeticMean, SimFix, combine: 11
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, ArithmeticMean, TBar, combine: 12
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BaroniUrbaniBuser, ACS, combine: 13
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BaroniUrbaniBuser, Nopol, combine: 14
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BaroniUrbaniBuser, SimFix, combine: 15
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BaroniUrbaniBuser, TBar, combine: 16
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BraunBanqust, ACS, combine: 17
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BraunBanqust, Nopol, combine: 18
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BraunBanqust, SimFix, combine: 19
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, BraunBanqust, TBar, combine: 20
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Cohen, ACS, combine: 21
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Cohen, Nopol, combine: 22
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Cohen, SimFix, combine: 23
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Cohen, TBar, combine: 24
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dennis, ACS, combine: 25
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dennis, Nopol, combine: 26
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dennis, SimFix, combine: 27
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dennis, TBar, combine: 28
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dice, ACS, combine: 29
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dice, Nopol, combine: 30
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dice, SimFix, combine: 31
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dice, TBar, combine: 32
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dstar, ACS, combine: 33
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dstar, Nopol, combine: 34
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dstar, SimFix, combine: 35
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Dstar, TBar, combine: 36
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Euclid, ACS, combine: 37
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Euclid, Nopol, combine: 38
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Euclid, SimFix, combine: 39
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Euclid, TBar, combine: 40
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fleiss, ACS, combine: 41
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fleiss, Nopol, combine: 42
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fleiss, SimFix, combine: 43
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fleiss, TBar, combine: 44
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fossum, ACS, combine: 45
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fossum, Nopol, combine: 46
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fossum, SimFix, combine: 47
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Fossum, TBar, combine: 48
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Goodman, ACS, combine: 49
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Goodman, Nopol, combine: 50
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Goodman, SimFix, combine: 51
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Goodman, TBar, combine: 52
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Gower, ACS, combine: 53
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Gower, Nopol, combine: 54
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Gower, SimFix, combine: 55
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Gower, TBar, combine: 56
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, GP13, ACS, combine: 57
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, GP13, Nopol, combine: 58
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, GP13, SimFix, combine: 59
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, GP13, TBar, combine: 60
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamann, ACS, combine: 61
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamann, Nopol, combine: 62
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamann, SimFix, combine: 63
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamann, TBar, combine: 64
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamming, ACS, combine: 65
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamming, Nopol, combine: 66
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamming, SimFix, combine: 67
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Hamming, TBar, combine: 68
1 qid:10006 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-6, HarmonicMean, ACS, combine: 69
1 qid:10006 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-6, HarmonicMean, Nopol, combine: 70
1 qid:10006 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-6, HarmonicMean, SimFix, combine: 71
1 qid:10006 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-6, HarmonicMean, TBar, combine: 72
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Jaccard, ACS, combine: 73
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Jaccard, Nopol, combine: 74
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Jaccard, SimFix, combine: 75
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Jaccard, TBar, combine: 76
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynski1, ACS, combine: 77
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynski1, Nopol, combine: 78
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynski1, SimFix, combine: 79
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynski1, TBar, combine: 80
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynskil2, ACS, combine: 81
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynskil2, Nopol, combine: 82
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynskil2, SimFix, combine: 83
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Kulczynskil2, TBar, combine: 84
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M1, ACS, combine: 85
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M1, Nopol, combine: 86
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M1, SimFix, combine: 87
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M1, TBar, combine: 88
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M2, ACS, combine: 89
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M2, Nopol, combine: 90
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M2, SimFix, combine: 91
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, M2, TBar, combine: 92
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Michael, ACS, combine: 93
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Michael, Nopol, combine: 94
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Michael, SimFix, combine: 95
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Michael, TBar, combine: 96
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Mountford, ACS, combine: 97
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Mountford, Nopol, combine: 98
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Mountford, SimFix, combine: 99
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Mountford, TBar, combine: 100
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai, ACS, combine: 101
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai, Nopol, combine: 102
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai, SimFix, combine: 103
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai, TBar, combine: 104
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai2, ACS, combine: 105
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai2, Nopol, combine: 106
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai2, SimFix, combine: 107
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Ochiai2, TBar, combine: 108
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Optimal, ACS, combine: 109
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Optimal, Nopol, combine: 110
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Optimal, SimFix, combine: 111
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Optimal, TBar, combine: 112
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, OptimalP, ACS, combine: 113
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, OptimalP, Nopol, combine: 114
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, OptimalP, SimFix, combine: 115
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, OptimalP, TBar, combine: 116
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Overlap, ACS, combine: 117
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Overlap, Nopol, combine: 118
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Overlap, SimFix, combine: 119
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Overlap, TBar, combine: 120
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Phi, ACS, combine: 121
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Phi, Nopol, combine: 122
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Phi, SimFix, combine: 123
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Phi, TBar, combine: 124
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Pierce, ACS, combine: 125
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Pierce, Nopol, combine: 126
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Pierce, SimFix, combine: 127
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Pierce, TBar, combine: 128
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, RogersTanimoto, ACS, combine: 129
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, RogersTanimoto, Nopol, combine: 130
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, RogersTanimoto, SimFix, combine: 131
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, RogersTanimoto, TBar, combine: 132
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot1, ACS, combine: 133
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot1, Nopol, combine: 134
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot1, SimFix, combine: 135
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot1, TBar, combine: 136
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot2, ACS, combine: 137
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot2, Nopol, combine: 138
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot2, SimFix, combine: 139
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Rogot2, TBar, combine: 140
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, RussellRao, ACS, combine: 141
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, RussellRao, Nopol, combine: 142
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, RussellRao, SimFix, combine: 143
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, RussellRao, TBar, combine: 144
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SBI, ACS, combine: 145
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SBI, Nopol, combine: 146
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SBI, SimFix, combine: 147
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SBI, TBar, combine: 148
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Scott, ACS, combine: 149
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Scott, Nopol, combine: 150
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Scott, SimFix, combine: 151
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Scott, TBar, combine: 152
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SimpleMatching, ACS, combine: 153
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SimpleMatching, Nopol, combine: 154
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SimpleMatching, SimFix, combine: 155
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SimpleMatching, TBar, combine: 156
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Sokal, ACS, combine: 157
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Sokal, Nopol, combine: 158
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Sokal, SimFix, combine: 159
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Sokal, TBar, combine: 160
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SorensenDice, ACS, combine: 161
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SorensenDice, Nopol, combine: 162
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SorensenDice, SimFix, combine: 163
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, SorensenDice, TBar, combine: 164
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarantula, ACS, combine: 165
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarantula, Nopol, combine: 166
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarantula, SimFix, combine: 167
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarantula, TBar, combine: 168
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarwid, ACS, combine: 169
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarwid, Nopol, combine: 170
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarwid, SimFix, combine: 171
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Tarwid, TBar, combine: 172
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, Wong1, ACS, combine: 173
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, Wong1, Nopol, combine: 174
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, Wong1, SimFix, combine: 175
1 qid:10006 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-6, Wong1, TBar, combine: 176
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong2, ACS, combine: 177
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong2, Nopol, combine: 178
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong2, SimFix, combine: 179
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong2, TBar, combine: 180
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong3, ACS, combine: 181
0 qid:10006 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-6, Wong3, Nopol, combine: 182
